id,originalId,ExpCondition,date,time,attempts,mobile,referer,ip,device,os,browser,inviterId,barChart,polMap,svr,radar,suppTimer1,suppTimer2,suppTimer3,sex,age,education,province,interestInPolitics,voteIntention,voteReason,prevVote,forecastVote_m18to35noUni,forecastVote_m18to35Uni,forecastVote_f18to35noUni,forecastVote_f18to35Uni,forecastVote_m36to50noUni,forecastVote_m36to50Uni,forecastVote_f36to50noUni,forecastVote_f36to50Uni,forecastVote_m51to65noUni,forecastVote_m51to65Uni,forecastVote_f51to65noUni,forecastVote_f51to65Uni,forecastVote_mOver65noUni,forecastVote_mOver65Uni,forecastVote_fOver65noUni,forecastVote_fOver65Uni,usefulResult,placeTimer1,placeTimer2,placeTimer3,placeTimer4,LRplace_Self,placeLR_VVD,placeLR_PvdA,placeLR_PVV,placeLR_SP,placeLR_CDA,placeLR_D66,placeLR_GL,ProgConsplace_Self,placeProgCons_VVD,placeProgCons_PvdA,placeProgCons_PVV,placeProgCons_SP,placeProgCons_CDA,placeProgCons_D66,placeProgCons_GL,placeLeader_Rutte,placeLeader_Asscher,placeLeader_Roemer,placeLeader_Buma,placeLeader_Wilders,placeLeader_Pechtold,placeLeader_Klaver,PTV_VVD,PTV_PvdA,PTV_PVV,PTV_SP,PTV_CDA,PTV_D66,PTV_GL,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,totalTime
3460,58bd4f02517d20676d0fdd62,2,2017-03-06,11:58:58,1,1,http://stem2.stem-consult.nl/,79e460760930e360597e8b4c507f3384,Samsung SM-G920F 0.0.0,Android 6.0.1,Chrome Mobile 56.0.2924,-999,1,-999,-999,-999,19.5,58.5,-999,1,21,6,10,4,12,2,-997,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.8,20.2,93,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,1,1,1,0,2,3,10,1,0,2,8,4,2,4,2,-999,5,2,5,2,1,3,5,1,-999,1,5,-999,4,4,1,5,2,1,4,-999,2,3,4.4,2.6,7.4,2.1,3.7,1.8,2.7,2.7,4.2,1.9,1.9,3.8,2.4,3.9,7.4,2.2,3.2,4.2,1.8,2.6,2.5,4.2,7.5,18.2,6.7,106
3461,58bd4f65517d20676d0fdd64,2,2017-03-06,12:00:37,1,0,https://www.facebook.com/,f3acc9eaf95df4e1f8655cf06fa46a08,Other 0.0.0,Windows 7 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,23.1,44.8,-999,1,51,5,10,5,7,-998,6,-1,-1,-1,-996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56.6,4,15.5,-1,0,0,10,0,9,0,0,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,-999,0,-999,10,-1,-1,-1,-1,-1,-1,-1,5,1,5,5,1,1,1,1,5,5,1,5,1,2,4,5,3,5,1,5,1,5,3,1,1,7.6,8.8,6,3.8,7.7,7.1,5.7,6.1,3.7,2.3,4.5,5.5,4.9,6.7,6,4.6,4.3,4.1,5,2.9,5,13.2,5.4,6.3,7.8,145
3462,58bd503f517d20676d0fdd66,2,2017-03-06,12:04:15,1,0,https://www.facebook.com/,315cd8838e66efb24ed56396a77f79e8,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,0,-999,-999,-999,26.1,44.2,-999,2,55,7,8,3,4,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-996,-1,-1,-1,32.6,34.2,368.3,81.2,-999,-999,-999,-999,-999,-999,10,-999,10,0,0,5,-999,-999,8,-999,0,3,4,4,5,7,4,3,3,6,0,2,8,5,3,3,3,4,3,3,3,1,2,5,3,4,1,4,2,4,4,2,1,4,2,5,4,3,2,6.5,2.5,3,3.1,7.1,19.3,5.4,4.2,4.4,2.1,12.7,4,3.5,5.8,5.9,3.3,4.7,7.8,3.4,3.1,5.4,3.9,5.3,8.1,4.2,138.7
3463,58bd565b517d20676d0fdd6a,2,2017-03-06,12:30:19,1,1,http://m.facebook.com,0beee0f551e867fe40e8fccdb2cc3bea,iPad33 0.0.0,iOS 9.3.5,Mobile Safari 9.3.5,-999,-999,-999,-999,-999,32.4,33,-999,2,63,5,7,3,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.4,7.5,34.4,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,2,5,2,2,2,2,4,5,1,4,1,3,3,3,1,3,2,1,5,4,3,11.9,4.4,4.5,3.3,3,5.2,1549.9,6.5,5.3,4.4,6.6,6.3,3.8,4.9,4.7,5.1,2.6,2.8,3.8,3.1,6,5.7,7.4,21,7,1689.2
3464,58bd56e8517d20676d0fdd6c,2,2017-03-06,12:32:40,1,1,http://m.facebook.com/,a6ee92d770a4cff98cef84cc02835eb5,Samsung SM-J320FN 0.0.0,Android 5.1.1,Chrome Mobile 56.0.2924,-999,1,-999,-999,-999,54.3,62.1,-999,1,51,-999,12,2,-996,-998,-995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-996,-1,-1,-1,34.5,36.8,28.3,-1,0,-999,10,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,4,4,4,5,0,7,6,-1,-1,-1,-1,-1,-1,-1,3,-999,5,3,2,4,1,2,2,3,3,3,2,4,3,4,3,4,3,3,3,1,5,1,3,9.8,8.5,8.5,16,21.4,14.2,19.8,31.9,12,3.2,5,10.4,3.8,21.5,29.9,15.4,4.1,8.6,4.9,8.3,11.6,9.2,6.4,12.9,10.8,308.1
3465,58bd5775517d20676d0fdd6e,2,2017-03-06,12:35:01,1,1,https://t.co/kdneaxLXsY,5ab43cb95f07ccfd50173ca86ea2422d,iPad 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,58bd3c8e517d20676d0fdd13,-999,-999,-999,-999,27.3,31.3,-999,2,53,6,4,1,6,2,4,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.9,6.9,7.6,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,2,2,2,3,4,3,2,2,4,4,1,2,2,2,4,4,2,2,2,4,2,2,4,2,1,4.8,8,3.6,2.9,4.4,3.9,3.8,3.4,2.1,2.4,3.1,3.9,3.3,2.3,2.5,2.9,2.3,3.2,3.9,2.2,2.1,4.8,2.3,3.6,5.7,87.4
3466,58bd5808517d20676d0fdd70,2,2017-03-06,12:37:28,1,1,https://t.co/kdneaxLXsY,79e460760930e360597e8b4c507f3384,iPhone 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,58bd3c8e517d20676d0fdd13,-999,-999,-999,-999,20.6,59.5,-999,1,35,6,10,2,4,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,100.8,71.3,40,-1,7,10,6,2,5,8,8,6,3,6,6,7,5,6,4,3,7,7,7,4,1,8,7,-1,-1,-1,-1,-1,-1,-1,3,2,3,5,4,4,4,1,4,4,2,3,2,-999,4,3,3,3,4,3,2,4,-999,2,2,4.8,7.7,4.5,2.9,4.1,5.3,4.3,7.7,6.9,3.5,2.5,4.5,5.5,5.9,8.2,6.2,2.8,2.5,5.2,6,4.1,5.2,5.3,5.2,3.8,124.6
3467,58bd5938517d20676d0fdd72,2,2017-03-06,12:42:32,1,1,http://m.facebook.com,79e460760930e360597e8b4c507f3384,iPhone62 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,-999,0,-999,-999,-999,53.1,24.3,-999,-998,-998,7,-998,2,-996,-999,6,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.8,41.1,28,-1,5,7,4,-999,3,7,5,3,7,6,6,0,7,3,7,7,7,4,6,3,0,7,6,-1,-1,-1,-1,-1,-1,-1,4,2,3,5,4,1,2,3,4,4,1,3,2,2,4,3,2,-999,5,3,3,4,4,2,1,8.7,4.9,7.4,7.6,5.9,2.6,14.4,7.9,2.9,2.3,2,3.3,2.8,2.9,8.8,6.6,2.2,19.9,3.1,6.2,8.3,6,2.9,4.2,4.6,148.4
3468,58bd5bf9517d20676d0fdd74,2,2017-03-06,12:54:17,1,1,http://m.facebook.com/,0beee0f551e867fe40e8fccdb2cc3bea,Samsung SM-G920F 0.0.0,Android 6.0.1,Chrome Mobile 56.0.2924,-999,-999,-999,-999,-999,28.3,48.5,-999,1,58,3,4,1,9,2,10,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3,34.5,29.1,-1,-999,-999,-999,10,5,6,-999,-999,-999,-999,-999,10,5,7,-999,-999,2,2,4,5,8,0,0,-1,-1,-1,-1,-1,-1,-1,2,4,5,2,1,5,4,2,1,4,3,5,1,5,2,2,4,3,2,2,2,2,5,3,5,4.4,4.4,5.9,3.9,4.9,7.9,2.8,4.3,5.7,2.6,3.1,6.2,5.1,3.6,7.3,6.1,2.5,5.6,4.7,2.7,4.5,5.6,7,8.3,5.6,124.7
3469,58bd5d07517d20676d0fdd78,2,2017-03-06,12:58:47,1,1,http://m.facebook.com,79e460760930e360597e8b4c507f3384,iPad34 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,-999,-999,-999,-999,-999,78.3,39,-999,1,74,5,7,2,4,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,26.1,8.1,28.8,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,2,4,4,2,1,5,1,2,3,4,4,4,1,4,2,5,4,1,5,2,4,2,5,1,3,11.4,11.6,10.8,6,5.9,5.5,9.4,7.3,12.8,5.5,3.1,7.5,4.7,9.7,5.7,6.8,6.2,5.5,4.5,6.6,11.4,5.7,4.9,6.1,6.3,180.9
3470,58bd5f77517d20676d0fdd7a,2,2017-03-06,13:09:11,1,0,https://www.facebook.com/,6eea1c5912a46bf5e72863148e196691,Other 0.0.0,Windows 7 0.0.0,Firefox 51.0.0,-999,-999,-999,-999,-999,12.4,8.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,223.2,34.9,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,2,7,7,0,7,3,-1,-1,-1,-1,-1,-1,-1,3,2,5,3,2,4,3,1,2,3,2,4,2,4,4,4,2,3,2,2,2,1,5,2,2,5.5,2.7,7,2.3,3.3,4.5,7.2,2.9,4.7,2.6,2.2,3.9,2.8,2.3,3.9,4.9,2.2,3.7,2.8,2,5.2,3.1,2.9,8.6,3.2,96.4
3471,58bd64c7517d20676d0fdd7c,2,2017-03-06,13:31:51,1,1,http://m.facebook.com,f3acc9eaf95df4e1f8655cf06fa46a08,iPad36 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,-999,-999,-999,-999,-999,34.8,90.4,-999,2,67,7,5,2,2,2,4,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164.4,53.4,35.5,-1,6,8,4,9,3,6,6,5,6,8,3,10,3,6,5,3,7,5,3,7,0,5,5,-1,-1,-1,-1,-1,-1,-1,4,4,2,5,4,5,5,4,1,1,1,2,1,3,3,4,4,1,5,1,5,5,1,1,3,7.4,3.5,6.7,4.1,5.7,3.6,4.6,4.6,3.6,2.7,3,9.9,3.6,3.2,9.1,10.6,2.2,3.5,9.2,3,2.6,4.3,4.3,4.9,4.7,124.6
3472,58bd6787517d20676d0fdd7e,2,2017-03-06,13:43:35,1,1,http://m.facebook.com/,12131ea414a9ee1942763b4c3101d114,E5823 0.0.0,Android 6.0.1,Chrome Mobile 56.0.2924,-999,-999,-999,-999,-999,22.4,21,-999,-998,-998,-998,-998,-998,-996,-999,-999,-1,-1,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79.6,11.9,35.8,-1,4,9,4,10,0,6,5,3,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,4,0,6,5,-1,-1,-1,-1,-1,-1,-1,2,2,2,3,4,2,2,3,5,3,2,4,3,2,4,5,1,3,4,2,1,1,5,3,1,9.8,5,3.6,4.7,8.4,6.2,3.2,4.4,4.9,10.7,2.6,4,3.2,8.5,7.2,3.2,2.6,7.5,3.5,8.4,2.9,3.8,3.4,15.3,6.5,143.5
3473,58bd67d4517d20676d0fdd80,2,2017-03-06,13:44:52,1,1,http://m.facebook.com,a02522c5d099327ba8f70a0989e0c82f,iPhone62 0.0.0,iOS 10.2.1,Mobile Safari 10.2.1,-999,-999,-999,-999,-999,76,79.5,-999,-999,-999,7,7,2,-999,2,-999,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.7,14.6,61.3,-1,-999,-999,8,-999,10,-999,6,-999,10,-999,-999,-999,-999,-999,-999,-999,6,8,3,0,0,6,7,-1,-1,-1,-1,-1,-1,-1,2,2,3,5,3,2,2,3,4,4,1,3,2,2,2,4,2,3,4,4,2,4,4,2,2,6.1,5.5,11.9,5.2,6.6,5.8,10.7,9.4,4.7,5,5.7,4.8,6,6.7,10.7,5.2,3.7,8,15.5,11.9,7.7,12,7.1,7.1,5.8,188.8
3474,58bd68ec517d20676d0fdd82,2,2017-03-06,13:49:32,1,1,https://t.co/kdneaxLXsY,3126fa62be42b73b3b7923a8ecee64f6,iPad 0.0.0,iOS 10.1.1,Mobile Safari 10.1.1,58bd3c8e517d20676d0fdd13,-999,-999,-999,-999,28.7,37.5,-999,2,41,7,10,2,6,2,6,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.2,3.4,32.2,-1,0,1,5,0,5,6,8,10,-999,-999,-999,-999,-999,-999,-999,-999,7,7,7,5,0,8,9,-1,-1,-1,-1,-1,-1,-1,2,1,2,2,2,4,4,4,5,3,1,5,4,3,3,3,3,1,5,3,2,2,5,2,1,20.5,5.1,10.9,3.7,12.1,16.8,5.1,6,3.5,18.2,2.5,4.7,4.8,5.8,5.8,34.7,4.1,3.9,3.6,6.8,26.2,7.3,3.8,4.6,3.5,224
3475,58bd6c3b517d20676d0fdd84,2,2017-03-06,14:03:39,1,0,https://www.facebook.com/,3126fa62be42b73b3b7923a8ecee64f6,Other 0.0.0,Mac OS X 10.11.4,Chrome 56.0.2924,-999,0,-999,-999,-999,18.9,51,-999,1,22,6,4,2,3,2,3,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.4,17.3,17.5,68.3,10,0,4,0,6,6,2,8,-999,0,3,0,6,6,2,9,0,0,8,8,0,7,8,0,0,0,3,3,0,10,2,4,2,2,2,4,4,4,4,4,2,4,3,2,4,4,2,2,4,4,2,3,4,2,2,10.5,3.3,3.5,6.1,10.2,5.6,9.5,5.1,2.6,3.5,3.7,3.6,8.7,4.8,2.2,6.5,2.2,2.3,5.9,4.7,4.2,4.2,13.2,9.2,3.3,138.6
3476,58bd6ef5517d20676d0fdd86,2,2017-03-06,14:15:17,1,0,http://m.facebook.com/,e0e763bab3f5a8e8bae229a777f580b2,Lenovo TAB 2 A10-70F  0.0.0,Android 4.4.4,Chrome 33.0.0,-999,-999,-999,-999,-999,90.1,140.7,-999,1,62,-998,12,4,-996,-998,-996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-998,-1,-1,-1,-1,-1,42.9,12.2,111.7,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,6,7,6,2,7,7,-1,-1,-1,-1,-1,-1,-1,3,2,5,1,3,4,3,2,2,3,3,3,2,3,3,4,3,-999,-999,2,1,-999,-999,-999,3,25.6,21.7,24.5,10.2,7.3,11.2,20.6,10.9,26.3,10.1,12.1,6.7,10,15,10.9,24,7,11.9,11.8,22.9,16.6,7.3,22.8,10,18.3,375.7
3477,58bd70ce517d20676d0fdd89,2,2017-03-06,14:23:10,2,0,http://www.preferencematcher.org/,12131ea414a9ee1942763b4c3101d114,Other 0.0.0,Mac OS X 10.11.5,Chrome 56.0.2924,-999,-999,-999,-999,-999,1.1,2.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.7,2.5,1.1,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,5,5,1,1,5,1,1,1,1,5,5,1,1,1,5,5,5,5,1,1,5,5,1,1,5,1.9,.7,.8,.7,.8,.7,.8,.7,.8,.9,.7,.7,.8,.7,.8,.8,.8,.8,.8,1,1,.7,.8,.8,.5,20.5
3478,58bd722b517d20676d0fdd8b,2,2017-03-06,14:28:59,1,1,http://m.facebook.com/,e0e313a9ec2f5be352fa0ba3546e8923,Samsung SM-A510F 0.0.0,Android 6.0.1,Chrome Mobile 56.0.2924,-999,-999,-999,-999,-999,13.1,32.9,-999,-999,26,7,8,-998,-996,-999,-999,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.3,32.8,23,-1,5,7,4,3,3,5,7,6,7,6,5,2,4,4,5,4,5,5,3,3,0,5,5,-1,-1,-1,-1,-1,-1,-1,2,2,1,5,3,5,2,4,5,4,1,3,3,2,2,3,4,4,5,2,2,4,4,3,1,9.5,3,2.8,2.6,2.5,2.8,4.4,4.2,4.6,2.8,2,5.9,3.1,4.5,7.2,10.2,3.9,5,6.1,3.7,4.8,4.7,6.5,11.6,4.7,123.1
3479,58bd7428517d20676d0fdd8e,2,2017-03-06,14:37:28,1,1,https://www.facebook.com/,87a894036900ca4dbbdb95983c52d6df,iPad 0.0.0,iOS 10.2.1,Mobile Safari 10.0.0,-999,-999,-999,-999,-999,38.5,28.8,-999,1,67,5,12,2,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,25.2,37.2,55.6,94.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,10,-999,-999,-999,-999,-999,-999,-999,-999,2,3,5,1,1,2,2,1,1,4,4,5,1,5,4,2,3,4,2,3,1,4,2,4,4,20.7,6.6,5.2,5,4.5,7,5264.9,7.6,6.3,4.3,10.6,6.3,3.3,4.6,7.7,8.3,5.1,4.5,2891.1,4.1,8.5,7.2,14.1,5.7,17.7,8330.90000000001
3480,58bd74af517d20676d0fdd90,2,2017-03-06,14:39:43,1,1,http://m.facebook.com,686995f9e316b1906f96cd724c39bb25,iPhone81 0.0.0,iOS 10.2.0,Mobile Safari 10.2.0,-999,-999,-999,-999,-999,20.9,38.1,-999,1,23,6,8,1,6,2,5,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26.6,9.7,32.1,-1,-999,0,-999,-999,-999,-999,8,8,-999,-999,-999,-999,-999,-999,-999,-999,3,5,6,3,0,9,9,-1,-1,-1,-1,-1,-1,-1,1,1,2,3,-999,1,-999,2,5,5,2,-999,2,1,5,5,1,2,4,5,-999,2,4,1,1,4.2,3.8,2.5,2.8,3.6,3.8,4.6,3.7,2.5,1.6,3,3.7,4.1,3.5,2,3,1.9,6.6,2.1,2.3,2.8,3.4,5.7,3.6,2.7,83.5
3481,58bd758f517d20676d0fdd92,2,2017-03-06,14:43:27,1,0,http://l.facebook.com/l.php?u=http://stem-consult.nl/?%3Futm_source=fb&utm_medium=cpc&utm_campaign=nl2017,12131ea414a9ee1942763b4c3101d114,Samsung $2 SM-T813.0.0,Android 6.0.1,Chrome 44.0.2403,-999,-1,-999,-999,-999,43.4,31.1,-999,2,66,5,3,2,12,2,6,-1,-1,-1,-1,-1,-1,-1,-996,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.4,37.1,48.8,112.8,7,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,4,4,8,5,2,6,8,1,1,1,9,8,6,9,4,3,4,3,4,4,2,2,2,2,2,4,2,4,2,3,2,4,4,2,3,2,4,2,4,10.6,6.3,3.4,3.1,5.5,4.6,4.4,6,3.4,5,3.5,3.6,3,3.7,9.9,8.2,4.8,2.7,3.1,2.6,7.1,3.3,3.4,3.3,8.6,123.1
3482,58bd7709517d20676d0fdd94,2,2017-03-06,14:49:45,1,0,https://www.facebook.com/,e0e313a9ec2f5be352fa0ba3546e8923,Other 0.0.0,Windows 7 0.0.0,Chrome 56.0.2924,-999,1,-999,-999,-999,26.1,33.2,-999,1,49,5,4,2,7,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,68.1,2.6,33.8,83.3,-999,-999,6,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,3,8,8,7,0,7,9,0,10,1,8,2,2,9,1,4,2,4,2,4,2,2,5,3,2,2,2,2,4,4,3,2,4,4,1,2,5,2,1,8.1,11.7,6.8,3,3.1,5.6,7.5,4.5,5,7.2,3.3,6,3.6,3.2,5.7,7.5,7.8,7.1,4.4,4.5,5,2.8,4.5,15.9,8.6,152.4
3483,58bd770f517d20676d0fdd96,2,2017-03-06,14:49:51,1,0,https://www.facebook.com/,40dd0b94fd05ca6ddfe9d68160c861e2,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,39.6,31.3,-999,1,18,-998,11,4,-999,-999,-999,-1,-1,-1,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.8,83,25.8,-1,4,-999,-999,9,-999,-999,5,2,3,-999,-999,8,-999,-999,-999,3,7,4,4,2,0,7,5,-1,-1,-1,-1,-1,-1,-1,4,3,3,4,2,-999,4,1,5,3,1,3,2,1,4,4,2,4,3,4,2,3,4,1,1,10083.9,10.3,15.5,3,5.7,10.9,10.3,4.9,3.6,14,4.8,5.4,6.1,3.1,5.5,5.1,4.6,3.3,5.7,3,5.7,3.1,17,5.6,4.2,10244.3
3484,58bd789f517d20676d0fdd9c,2,2017-03-06,14:56:31,1,0,https://www.facebook.com/,0ce7d95672762e440d754faf1ce4cdb9,Other 0.0.0,Windows 7 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,35.2,67.8,-999,1,68,6,12,3,11,3,10,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78.9,31.5,37.3,-1,9,-999,-999,-999,10,0,-999,1,10,-999,0,-999,10,-999,-999,-999,-999,-999,8,-999,-999,-999,1,-1,-1,-1,-1,-1,-1,-1,2,3,3,2,3,4,2,2,5,3,2,4,3,3,2,4,3,4,2,3,1,1,5,1,1,7.8,5.5,4.1,2.9,4.9,6.5,12.6,7.9,5.4,3.6,4.4,3.5,8.6,3.2,5.5,7,6.9,5.8,5.3,3.8,6.2,4.2,4.8,6.6,7.8,144.8
3485,58bd79bd517d20676d0fdd9e,2,2017-03-06,15:01:17,1,0,https://www.facebook.com/,e0e763bab3f5a8e8bae229a777f580b2,Other 0.0.0,Windows 8 0.0.0,Chrome 56.0.2924,-999,-1,-999,-999,-999,30.9,61.3,-999,1,41,5,9,3,3,6,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.7,4,50.3,82.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,5,4,5,0,5,5,4,2,0,1,8,6,6,4,2,2,2,2,2,2,5,4,2,2,2,2,2,4,4,2,2,2,3,1,1,5,2,4,4.8,4.6,3.2,2.6,8,5.3,5.3,4.1,3.8,8,3.2,3.8,3.4,2.5,18.4,3.4,3.6,3,3.5,3.4,2.7,6.7,3.1,6.9,2.5,119.8
3486,58bd7a48517d20676d0fdda0,2,2017-03-06,15:03:36,1,0,https://www.facebook.com/,737bffae0e74c7d735541fc47b421081,Other 0.0.0,Mac OS X 10.11.2,Chrome 56.0.2924,-999,-999,1,-999,-999,17.7,28.2,-999,2,23,7,13,1,-996,7,4,-1,-1,-1,-1,-996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.3,29.8,16.7,-1,3,8,5,7,1,8,4,2,1,9,5,8,8,9,3,2,6,6,6,7,0,8,4,-1,-1,-1,-1,-1,-1,-1,2,2,2,5,5,2,-999,2,5,5,1,3,3,2,5,5,1,3,5,3,2,4,2,1,1,7.7,2.6,2.3,2.2,3.4,3.5,13.8,3.7,2.4,2,1.7,3.4,45.7,2.1,2.9,3.5,2.1,4.8,2.1,3.7,2.1,4.3,3.8,1.9,1.8,129.5
3487,58bd7ab2517d20676d0fdda2,2,2017-03-06,15:05:22,1,0,https://www.facebook.com/,13cf5c0867afcba3b05042a2cc057078,Other 0.0.0,Windows 10 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,20.4,10.3,-999,1,18,4,4,2,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-999,-1,-1,8.2,4.1,4.3,-1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-1,-1,-1,-1,-1,-1,-1,2,3,2,5,3,3,3,1,5,5,1,3,2,3,4,4,1,2,3,3,3,3,3,2,1,7.7,3.3,5.8,4.1,2.8,2.8,14.8,3.5,4.2,2.9,2.6,3.6,3.3,4,3.6,6.2,2.8,5.3,2.9,2.7,3,3.3,3.8,9.1,3.2,111.3
3488,58bd7b87517d20676d0fdda4,2,2017-03-06,15:08:55,1,0,https://www.facebook.com/,a02522c5d099327ba8f70a0989e0c82f,Other 0.0.0,Windows 7 0.0.0,Chrome 56.0.2924,-999,-999,-999,-999,-999,20.2,41.1,-999,1,20,5,8,2,6,5,-997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,80.7,8,22.3,-1,5,5,5,5,5,5,5,5,-999,-999,-999,-999,-999,-999,-999,-999,7,5,5,5,2,5,7,-1,-1,-1,-1,-1,-1,-1,2,1,3,2,-999,2,2,2,4,4,3,3,2,2,2,2,-999,4,-999,2,-999,-999,-999,4,1,8.1,11.4,5.7,2.9,2.9,4.6,15.6,4.4,3.4,2.2,4.7,3.4,5.9,2.9,10.8,4.3,6.5,6.5,6.5,2.8,5.1,4.4,20,33.7,3.5,182.2
